player_id,match_id,assists,attempt_at_goal,attempt_at_goal_against_on_target,attempt_at_goal_blocked,attempt_at_goal_from_free_kicks,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_inside_the_penalty_area_on_target,attempt_at_goal_off_target,attempt_at_goal_on_target,attempt_at_goal_outside_the_penalty_area,attempt_at_goal_outside_the_penalty_area_on_target,corners,crosses,crosses_completed,direct_free_kicks,direct_red_cards,fouls_against,fouls_for,free_kicks,gk_saves,gk_saves_on_target,goal_kicks,goals,goals_conceded,goals_from_direct_free_kicks,goals_inside_the_penalty_area,goals_outside_the_penalty_area,headed_attempt_at_goal,indirect_free_kicks,indirect_red_cards,matches_played,offsides,own_goals,passes,passes_completed,penalties,penalties_scored,red_cards,substitutions_in,substitutions_out,throw_ins,time_played,yellow_cards,attempt_at_goal_against,attempt_at_goal_from_ball_progression,attempt_at_goal_from_corner,attempt_at_goal_from_cross,attempt_at_goal_from_other,attempt_at_goal_from_pass,attempt_at_goal_from_penalty,attempt_at_goal_from_rebound,attempted_ball_progressions,attempted_switches_of_play,avg_speed,clean_sheets,completed_ball_progressions,completed_switches_of_play,defensive_pressures_applied,direct_defensive_pressures_applied,distance_high_speed_running,distance_high_speed_sprinting,distance_jogging,distance_low_speed_sprinting,distance_walking,distributions_completed_under_pressure,distributions_under_pressure,forced_turnovers,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,goalkeeper_save_percentage,goalkeeper_saves,goalkeeper_saves_on_target,goals_conceded_from_attempt_at_goal_against,linebreaks_attempted,linebreaks_attempted_all_lines,linebreaks_attempted_attacking_and_midfield_line,linebreaks_attempted_attacking_line,linebreaks_attempted_attacking_line_completed,linebreaks_attempted_attacking_line_completed_only,linebreaks_attempted_attacking_line_only,linebreaks_attempted_completed,linebreaks_attempted_defensive_line,linebreaks_attempted_defensive_line_completed,linebreaks_attempted_defensive_line_completed_only,linebreaks_attempted_defensive_line_only,linebreaks_attempted_midfield_and_defensive_line,linebreaks_attempted_midfield_line,linebreaks_attempted_midfield_line_completed,linebreaks_attempted_midfield_line_completed_only,linebreaks_attempted_midfield_line_only,linebreaks_attempted_under_pressure,linebreaks_completed_all_lines,linebreaks_completed_attacking_and_midfield_line,linebreaks_completed_midfield_and_defensive_line,linebreaks_completed_under_pressure,number_of_involvements,number_of_possession_sequences,number_of_shot_ending_sequences,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,offers_to_receive_total,received_offers_to_receive,receptions_between_midfield_and_defensive_line,receptions_in_behind,receptions_under_direct_pressure,receptions_under_indirect_pressure,receptions_under_no_pressure,receptions_under_pressure,speed_runs,sprints,take_ons_completed,threat,top_speed,total_distance,xg,attempt_at_goal_from_freekick,team_id,team_name,player_name,player_number,position,birthday
489517,151638,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,92,86,0,0,0,0,0,0,99.07321666666667,0,9,0,1,0,0,0,0,0,1,1,5.834006309509277,0,1,0,8,2,1044.760009765625,75.4800033569336,4251.20947265625,274.94000244140625,3988.090087890625,7,11,2,0,0,0,0,0,0,19,1,1,5,1,1,3,11,1,0,0,0,0,13,10,10,11,4,0,0,0,2,191,49,4,1,0,6,2,5,7,4,2,0,1,3,88,4,83,23,1,0.10836701840162277,31.199657440185547,9634.48046875,0.06635896861553192,0,43960,NED,Jan Paul VAN HECKE,6,Defender,2000-06-08T00:00:00Z
489518,151638,0,1,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,3,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,28,23,0,0,0,0,1,1,72.92283333333333,1,9,0,0,0,0,1,0,0,4,0,6.053996562957764,0,1,0,18,3,937.4000244140625,245.6199951171875,2977.430419921875,398.82000732421875,2797.64013671875,21,33,2,0,0,0,0,0,0,13,1,0,1,0,0,0,9,3,2,2,2,0,9,7,7,8,13,0,0,0,9,69,28,2,8,11,8,8,19,27,16,13,3,2,30,5,32,81,30,1,1.0215402841567993,34.342342376708984,7356.91015625,0.04463914409279823,NA,43960,NED,Crysencio SUMMERVILLE,24,Forward,2001-10-30T00:00:00Z
506028,151638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43960,NED,Robin ROEFS,13,Goalkeeper,2003-01-17T00:00:00Z
291372,151638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43819,JPN,Yuto NAGATOMO,5,Defender,1986-09-12T00:00:00Z
390541,151638,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,2,0,0,0,0,0,0,1,0,0,49,49,0,0,0,0,0,0,99.07321666666667,0,10,0,0,0,0,0,0,0,2,0,5.593757152557373,0,2,0,5,2,847.0799560546875,63.97999954223633,4246.1904296875,198.82997131347656,3881.7998046875,21,22,1,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,8,8,8,8,6,0,0,0,6,97,33,3,1,2,7,8,2,10,6,0,1,1,13,31,14,66,19,0,0.10630369931459427,30.788318634033203,9237.8798828125,0,0,43819,JPN,Shogo TANIGUCHI,3,Defender,1991-07-15T00:00:00Z
391646,151638,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,19,17,0,0,0,0,1,6,77.38026666666667,0,10,0,0,0,0,0,0,0,1,0,6.1411542892456055,0,0,0,30,7,863.0899658203125,138.1999969482422,3316.77001953125,509.72998046875,3088.80029296875,10,15,1,0,0,0,0,0,0,9,0,0,0,0,0,0,5,2,2,2,2,0,7,3,3,7,8,0,0,0,4,38,18,2,8,9,2,12,7,19,6,9,1,1,5,11,6,60,32,0,0.37167471647262573,30.83233642578125,7916.59033203125,0,NA,43819,JPN,Ritsu DOAN,10,Midfielder,1998-06-16T00:00:00Z
395321,151638,0,0,0,0,0,0,0,0,0,0,0,3,7,4,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,14,10,0,0,0,1,0,2,30.290566666666663,0,10,0,0,0,0,0,0,0,3,1,5.729372501373291,0,2,1,9,0,385.69000244140625,90.4000015258789,1118.9698486328125,208.89999389648438,1090.89013671875,7,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,1,1,2,0,2,1,1,2,1,0,0,0,1,39,21,5,8,7,0,8,7,15,6,11,1,1,5,11,6,31,17,1,0.8335089683532715,32.977230072021484,2894.849853515625,0,0,43819,JPN,Junya ITO,14,Midfielder,1993-03-09T00:00:00Z
400511,151638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43819,JPN,Kou ITAKURA,4,Defender,1997-01-27T00:00:00Z
400514,151638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43819,JPN,Ao TANAKA,7,Midfielder,1998-09-10T00:00:00Z
403274,151638,0,1,0,0,0,0,0,1,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,43,39,0,0,0,0,0,3,99.07321666666667,0,10,0,0,0,0,1,0,0,1,0,5.933420658111572,0,0,0,6,3,1024.5,159.61000061035156,4110.66015625,314.42999267578125,4189.2998046875,14,18,7,0,0,0,0,0,0,23,3,0,6,5,3,3,16,5,2,0,1,1,12,9,7,8,16,2,0,0,12,97,36,4,1,3,10,4,10,14,5,4,0,0,13,33,13,97,22,0,0.11934103816747665,32.01359939575195,9798.5,0.039300620555877686,NA,43819,JPN,Hiroki ITO,21,Defender,1999-05-12T00:00:00Z
403289,151638,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,20,19,0,0,0,1,0,0,21.61645,0,10,0,0,0,0,0,0,0,1,0,7.385766983032227,0,0,0,3,2,418.8200378417969,0,1459.9300537109375,78.25,704.6099853515625,4,6,1,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,7,5,5,7,3,0,0,0,2,42,15,1,0,1,4,0,5,5,3,0,0,1,1,19,2,36,8,0,0.11366533488035202,24.12338638305664,2661.610107421875,0,NA,43819,JPN,Takehiro TOMIYASU,22,Defender,1998-11-05T00:00:00Z
403293,151638,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,21.54521666666666,0,10,0,1,1,0,0,0,0,0,0,6.7762298583984375,0,0,0,9,0,292.32000732421875,57.939998626708984,937.48992919921875,185.80999755859375,963.80999755859375,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,5,6,2,12,1,13,0,2,0,0,2,0,2,28,15,0,3.914320707321167,28.0526065826416,2437.3701171875,0.06118599325418472,0,43819,JPN,Koki OGAWA,19,Forward,1997-08-08T00:00:00Z
403304,151638,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,16,12,0,0,0,0,1,0,77.528,0,10,0,0,0,1,0,0,0,1,0,6.2886834144592285,0,1,0,49,3,1104.179931640625,181.36000061035156,2971.330078125,391.7699890136719,3160.2099609375,8,12,0,0,0,0,0,0,0,11,1,0,2,1,1,1,6,2,1,1,1,0,7,4,4,6,6,0,0,0,5,36,22,3,7,9,4,15,5,20,5,4,1,1,9,5,10,85,32,0,0.5406115055084229,31.154897689819336,7808.849609375,0.011006040498614311,0,43819,JPN,Takefusa KUBO,8,Midfielder,2001-06-04T00:00:00Z
403305,151638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43819,JPN,Keisuke OSAKO,12,Goalkeeper,1999-07-28T00:00:00Z
405522,151638,0,3,0,0,0,1,0,2,1,2,1,0,3,1,0,0,2,1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,34,30,0,0,0,0,0,1,99.07321666666667,0,10,0,1,1,0,1,0,0,2,0,6.850715160369873,0,1,0,29,4,1923.5101318359375,115.44000244140625,4897.5302734375,608.68994140625,3768.219970703125,14,22,2,0,0,0,0,0,0,13,2,0,3,3,1,1,12,4,4,2,2,0,6,5,3,4,2,2,0,0,2,84,32,5,13,23,6,10,32,42,17,20,1,0,16,26,16,163,53,1,0.29533839225769043,29.602975845336914,11313.3896484375,0.09316878020763397,0,43819,JPN,Keito Nakamura,13,Midfielder,2000-07-28T00:00:00Z
405527,151638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43819,JPN,Ayumu SEKO,20,Defender,2000-06-07T00:00:00Z
405528,151638,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,14,11,0,0,0,1,0,3,21.692949999999996,0,10,0,0,1,0,0,0,0,0,0,6.985134601593018,0,0,0,5,1,289.8799743652344,49.86000061035156,1236.1600341796875,72.43000030517578,881.6099853515625,5,7,0,0,0,0,0,0,0,9,1,1,3,1,0,1,6,1,1,0,0,0,5,4,3,3,5,1,0,0,4,29,15,2,2,6,3,3,8,11,3,4,0,0,2,11,2,25,8,0,0.32958200573921204,28.544954299926758,2529.93994140625,0.06512096524238586,0,43819,JPN,Yukinari Sugawara,2,Defender,2000-06-28T00:00:00Z
405530,151638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,1,0,1,0,0,24,13,0,0,0,0,0,0,99.07321666666667,0,10,0,0,0,0,0,0,0,0,0,2.9314281940460205,0,0,0,0,0,66.06999969482422,0,1234.8499755859375,1.9199998378753662,3538.2001953125,0,2,0,12,12,0.6666666865348816,6,4,0,13,1,2,5,1,1,2,1,1,0,0,0,0,7,0,0,4,4,0,0,0,0,45,27,3,0,0,1,1,0,1,1,0,0,0,0,17,0,7,0,0,0.043538425117731094,20.211551666259766,4841.0400390625,0,NA,43819,JPN,Zion Suzuki,1,Goalkeeper,2002-08-21T00:00:00Z
430401,151638,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,23,20,0,0,0,0,1,4,77.45676666666667,0,10,0,0,0,0,0,0,0,1,0,5.774229526519775,0,0,0,5,1,884.0999755859375,118.86998748779297,3105.010009765625,255.34999084472656,3090.89990234375,4,8,3,0,0,0,0,0,0,9,0,2,3,2,0,1,7,0,0,0,0,0,6,5,3,4,3,0,2,0,2,50,23,1,5,0,7,4,8,12,6,2,2,0,4,19,4,77,22,0,0.07626528292894363,32.9287109375,7454.22998046875,0,0,43819,JPN,Tsuyoshi Watanabe,16,Defender,1997-02-05T00:00:00Z
430407,151638,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,5,4,0,0,0,0,1,0,68.78265,0,10,0,0,0,0,0,0,0,3,0,7.199838161468506,0,1,0,44,6,1522.3701171875,272.42999267578125,2876.47021484375,785.72998046875,2795.39990234375,3,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,18,10,1,19,3,1,15,8,23,7,6,3,2,5,3,7,132,66,0,1.2450459003448486,33.54746627807617,8252.400390625,0,NA,43819,JPN,Daizen MAEDA,11,Midfielder,1997-10-20T00:00:00Z
430413,151638,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,5,4,0,0,0,0,1,0,86.16418333333334,0,10,0,0,0,0,1,0,0,2,0,6.171932220458984,0,2,0,59,5,1142.3800048828125,114.13999938964844,3830.239990234375,421.4400329589844,3353.93994140625,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,2,19,18,1,33,5,38,5,9,1,4,8,0,12,98,29,2,2.3138327598571777,29.00528907775879,8862.140625,0.0691925510764122,0,43819,JPN,Ayase UEDA,18,Forward,1998-08-28T00:00:00Z
448557,151638,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,2,0,0,0,1,2,0,1,0,0,0,0,1,0,0,62,49,0,0,0,0,0,0,99.07321666666667,0,10,0,0,0,0,0,0,0,2,1,6.399754524230957,0,2,1,27,6,1282.7099609375,75.970001220703125,4880.83984375,400.4100036621094,3928.989990234375,13,23,6,0,0,0,0,0,0,24,2,2,6,4,2,2,14,3,2,0,0,1,15,8,5,10,8,1,1,1,3,135,49,4,5,16,44,34,31,65,29,6,0,0,12,51,12,100,27,0,0.17226794362068176,31.443506240844727,10568.919921875,0,0,43819,JPN,Daichi KAMADA,15,Midfielder,1996-08-05T00:00:00Z
448569,151638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43819,JPN,Shuto MACHINO,6,Forward,1999-09-30T00:00:00Z
464339,151638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43819,JPN,Keisuke GOTO,9,Forward,2005-06-03T00:00:00Z
479294,151638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,27,24,0,0,0,0,0,0,99.07321666666667,0,10,0,0,0,0,0,0,0,2,0,6.7008280754089355,0,2,0,30,4,1499.8699951171875,164.99000549316406,5036.4501953125,515.6400146484375,3849.35009765625,9,13,4,0,0,0,0,0,0,6,0,0,2,1,1,2,5,0,0,0,0,0,4,4,4,4,4,0,0,0,3,61,31,4,2,13,28,35,8,43,6,1,0,0,11,17,11,125,37,0,0.08888885378837585,29.262231826782227,11066.2998046875,0,NA,43819,JPN,Kaishu SANO,24,Midfielder,2000-12-30T00:00:00Z
485503,151638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43819,JPN,Yuito SUZUKI,17,Midfielder,2001-10-25T00:00:00Z
498455,151638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43819,JPN,Junnosuke SUZUKI,25,Defender,2003-07-12T00:00:00Z
511710,151638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43819,JPN,Tomoki HAYAKAWA,23,Goalkeeper,1999-03-03T00:00:00Z
520218,151638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,12.909033333333326,0,10,0,0,0,0,0,0,0,0,0,8.14542007446289,0,0,0,6,2,279.07000732421875,115.22000885009766,768.2100830078125,125.75,467.1400146484375,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,2,1,0,6,5,0,9,2,11,0,1,0,0,0,1,0,20,11,0,3.2551543712615967,32.7716064453125,1755.39013671875,0,NA,43819,JPN,Kento SHIOGAI,26,Forward,2005-03-26T00:00:00Z
335807,151632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43854,CIV,Jean Michael SERI,4,Midfielder,1991-07-19T00:00:00Z
371609,151632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59,55,0,0,0,0,0,0,102.76085,1,12,0,0,0,0,0,0,0,1,0,6.615398406982422,1,1,0,27,2,1545.8299560546875,107.27999877929688,5299.06005859375,604.739990234375,3757.169677734375,24,28,4,0,0,0,0,0,0,23,2,1,12,10,8,9,19,2,1,0,0,0,9,8,6,6,10,1,1,0,7,124,52,6,1,24,6,24,7,31,9,2,0,2,5,52,7,140,45,0,0.1888784021139145,29.16244125366211,11314.080078125,0,0,43854,CIV,Franck KESSIE,8,Midfielder,1996-12-19T00:00:00Z
402261,151632,0,2,0,1,0,1,0,0,0,1,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,28,0,0,0,0,1,0,80.80285,0,12,1,0,0,0,1,0,0,5,0,6.249443531036377,1,4,0,46,4,1301.02001953125,212.39999389648438,3342.06005859375,679.46002197265625,2885.26025390625,22,30,3,0,0,0,0,0,0,6,1,0,2,2,1,1,6,2,2,1,1,0,2,2,1,1,2,1,0,0,2,71,33,8,19,33,5,47,10,57,16,17,0,4,16,15,20,114,48,1,0.9711293578147888,31.88126564025879,8420.2001953125,0.42663389444351196,NA,43854,CIV,Nicolas PEPE,19,Forward,1995-05-29T00:00:00Z
403090,151632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43854,CIV,Alban Lafont,23,Goalkeeper,1999-01-23T00:00:00Z
405175,151632,0,4,0,0,0,0,0,2,1,4,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,32,0,0,0,0,1,0,80.82060000000001,1,12,0,1,0,0,3,0,0,0,0,6.731587886810303,1,0,0,22,1,1616.360107421875,157.24000549316406,3825.119873046875,580.260009765625,2872.2099609375,21,28,1,0,0,0,0,0,0,4,0,1,2,1,0,1,2,1,0,0,1,0,1,1,0,0,4,0,1,0,2,86,33,7,2,11,3,13,3,16,7,5,0,0,22,20,22,130,37,0,0.312934011220932,30.087913513183594,9051.189453125,0.3763836920261383,0,43854,CIV,Seko Fofana,6,Midfielder,1995-05-07T00:00:00Z
405873,151632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,28,15,0,0,0,0,0,0,102.76085,0,12,0,0,0,0,0,0,0,0,0,3.1550865173339844,1,0,0,0,0,60.94999694824219,0,929.8900146484375,59.869998931884766,4345.41015625,0,3,0,22,18,0,1,0,0,23,0,8,14,6,5,6,7,0,0,0,0,0,9,1,0,1,4,0,1,0,0,52,30,2,0,0,4,4,0,4,2,0,0,0,1,20,1,3,1,0,0.03284400701522827,23.60285758972168,5396.1201171875,0,NA,43854,CIV,Yahia Fofana,1,Goalkeeper,2000-08-21T00:00:00Z
407343,151632,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,39,0,0,0,0,0,8,102.76085,0,12,0,0,0,1,0,0,0,1,0,5.872165203094482,1,1,0,18,1,1373.030029296875,154.29000854492188,3720.08984375,456.989990234375,4338.669921875,23,32,6,0,0,0,0,0,0,23,1,2,13,10,8,10,16,1,1,0,0,0,9,5,3,6,19,1,1,0,13,97,46,4,6,9,8,5,18,23,7,1,1,3,27,13,30,121,41,1,0.061830565333366394,29.454681396484375,10043.0703125,0.16929693520069122,0,43854,CIV,Ghislain KONAN,3,Defender,1995-12-27T00:00:00Z
419172,151632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43854,CIV,Evan NDICKA,21,Defender,1999-08-20T00:00:00Z
430822,151632,0,2,0,0,0,1,1,0,2,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,15,14,0,0,0,1,0,0,42.8081,0,12,0,0,0,0,2,0,0,7,1,6.097579479217529,1,6,1,4,0,621.47998046875,189.57000732421875,1412.68994140625,270.32000732421875,1838.8900146484375,16,21,2,0,0,0,0,0,0,8,1,1,2,2,0,0,8,3,3,2,2,0,3,3,1,1,4,1,1,0,4,43,18,3,5,10,5,7,13,20,13,11,1,1,10,10,11,55,25,6,1.203480839729309,30.270526885986328,4332.9501953125,0.241581529378891,0,43854,CIV,Amad DIALLO,15,Forward,2002-07-11T00:00:00Z
